STATION;NAME;LATITUDE;LONGITUDE;ELEVATION;DATE;WDMV
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;17.08.1950;121
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;18.08.1950;101
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;19.08.1950;63
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;20.08.1950;82
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;21.08.1950;74
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;22.08.1950;177
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;23.08.1950;132
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;24.08.1950;163
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;25.08.1950;241
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;26.08.1950;240
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;27.08.1950;183
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;28.08.1950;135
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;29.08.1950;143
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;30.08.1950;117
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;31.08.1950;60
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;01.09.1950;69
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;02.09.1950;84
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;03.09.1950;48
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;04.09.1950;76
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;05.09.1950;29
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;06.09.1950;50
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;07.09.1950;61
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;08.09.1950;64
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;09.09.1950;48
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;10.09.1950;95
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;11.09.1950;103
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;12.09.1950;61
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;13.09.1950;140
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;14.09.1950;167
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;15.09.1950;158
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;16.09.1950;169
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;17.09.1950;177
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;18.09.1950;220
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;19.09.1950;158
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;20.09.1950;79
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;21.09.1950;98
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;22.09.1950;135
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;23.09.1950;37
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;24.09.1950;64
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;25.09.1950;103
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;26.09.1950;116
