STATION;NAME;LATITUDE;LONGITUDE;ELEVATION;DATE;TOBS
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;07.12.1953;3,9
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;08.12.1953;7,2
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;09.12.1953;2,2
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;10.12.1953;2,8
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;11.12.1953;7,8
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;12.12.1953;3,3
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;13.12.1953;-0,6
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;14.12.1953;2,2
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;15.12.1953;1,1
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;16.12.1953;2,8
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;17.12.1953;1,1
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;18.12.1953;5
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;19.12.1953;5
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;20.12.1953;5,6
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;21.12.1953;7,8
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;22.12.1953;-2,2
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;23.12.1953;-7,2
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;24.12.1953;-7,2
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;25.12.1953;-5
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;26.12.1953;0,6
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;27.12.1953;5,6
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;28.12.1953;2,2
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;29.12.1953;1,7
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;30.12.1953;-0,6
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;31.12.1953;-2,8
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;01.01.1954;1,1
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;02.01.1954;7,2
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;03.01.1954;0,6
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;04.01.1954;9,4
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;05.01.1954;1,1
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;06.01.1954;1,1
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;07.01.1954;6,1
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;08.01.1954;10,6
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;09.01.1954;15
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;10.01.1954;-2,8
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;11.01.1954;-3,9
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;12.01.1954;-1,7
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;13.01.1954;-1,1
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;14.01.1954;2,2
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;15.01.1954;8,9
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;16.01.1954;3,9
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;17.01.1954;0,6
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;18.01.1954;5,6
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;19.01.1954;13,9
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;20.01.1954;18,3
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;21.01.1954;-6,1
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;22.01.1954;-7,8
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;23.01.1954;-3,9
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;24.01.1954;6,1
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;25.01.1954;16,7
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;26.01.1954;18,3
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;27.01.1954;-1,1
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;28.01.1954;4,4
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;29.01.1954;12,2
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;30.01.1954;12,2
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;31.01.1954;5,6
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;01.02.1954;6,1
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;02.02.1954;7,2
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;03.02.1954;9,4
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;04.02.1954;6,7
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;05.02.1954;6,7
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;06.02.1954;8,3
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;07.02.1954;2,2
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;08.02.1954;1,1
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;09.02.1954;8,9
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;10.02.1954;13,3
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;11.02.1954;6,1
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;12.02.1954;1,1
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;13.02.1954;7,8
